Year,Month,Day,station,Repeat,Longitude,Latitude,Lopa
2004,9,27,CM10,FALSE,-124.2104,45.4796,0
2004,9,27,CM15,FALSE,-124.3273,45.48465,0
2004,9,28,CH01,FALSE,-124.0391,45.04625,0
2004,9,28,CH02,FALSE,-124.0765,45.04065,0
2004,9,28,CH02,TRUE,-124.0771,45.05537,0
2004,9,28,CH05,FALSE,-124.1313,45.04418,0
2004,9,28,CH10,FALSE,-124.2317,45.05293,0
2004,9,28,CH15,FALSE,-124.3437,45.05405,0
2004,9,29,NH03,FALSE,-124.126,44.66412,0
2004,9,29,NH05,FALSE,-124.1686,44.6616,0
2004,9,29,NH10,FALSE,-124.2881,44.6721,0
2004,9,29,NH15,FALSE,-124.4068,44.67078,2.559219682
2004,9,29,NH20,FALSE,-124.526,44.66993,0
2005,5,29,CM01,FALSE,-124.0108,45.47268,0
2005,5,29,CM03,FALSE,-124.0368,45.47658,303.2320802
2005,5,29,CM05,FALSE,-124.0909,45.475,0
2005,5,29,CM10,FALSE,-124.2066,45.46885,0
2005,5,29,CM15,FALSE,-124.3303,45.47007,0
2005,5,29,CM20,FALSE,-124.4614,45.48843,0
2005,5,30,CR04,FALSE,-124.0712,46.15763,0
2005,5,30,CR07,FALSE,-124.1722,46.17223,0
2005,5,30,CR10,FALSE,-124.2105,46.17445,0
2005,5,30,CR15,FALSE,-124.3267,46.16992,0
2005,5,30,CR20,FALSE,-124.4385,46.17262,0
2005,5,30,CR25,FALSE,-124.5746,46.15195,0
2005,5,31,GH06,FALSE,-124.3344,47.0048,0
2005,5,31,GH10,FALSE,-124.4381,47.00618,24.98048617
2005,5,31,GH16,FALSE,-124.5739,47.0041,0
2005,5,31,GH21,FALSE,-124.7059,47.00275,0
2005,5,31,GH26,FALSE,-124.8287,47.0035,0
2005,5,31,GH31,FALSE,-124.9456,47.0103,0
2005,6,12,LP04,FALSE,-124.7567,47.92333,2.924078281
2005,6,12,LP06,FALSE,-124.8,47.915,0
2005,6,12,LP09,FALSE,-124.8917,47.91667,0
2005,6,14,LP09,TRUE,-124.8817,47.91833,0
2005,6,14,LP12,FALSE,-124.9683,47.92333,0
2005,6,14,LP17,FALSE,-125.065,47.91,0
2005,6,14,LP22,FALSE,-125.2,47.92,0
2005,6,15,QR06,FALSE,-124.5117,47.54333,91.27491352
2005,6,15,QR10,FALSE,-124.6017,47.535,0
2005,6,15,QR14,FALSE,-124.7067,47.53833,0
2005,6,15,QR14,TRUE,-124.6983,47.54667,0
2005,6,15,QR19,FALSE,-124.8183,47.54167,0
2005,6,15,QR24,FALSE,-124.94,47.54167,0
2005,6,16,GH06,FALSE,-124.3217,47.015,0
2005,6,16,GH10,FALSE,-124.4167,46.985,0.332115033
2005,6,16,GH16,FALSE,-124.5817,46.985,0
2005,6,16,GH21,FALSE,-124.685,46.98833,0
2005,6,18,WB05,FALSE,-124.1933,46.68167,1.123490436
2005,6,18,WB09,FALSE,-124.3,46.65833,0
2005,6,18,WB09,TRUE,-124.2917,46.65333,0
2005,6,18,WB14,FALSE,-124.3967,46.65667,0
2005,6,18,WB19,FALSE,-124.5083,46.67333,0
2005,6,18,WB23,FALSE,-124.625,46.67167,0
2005,6,19,CR04,FALSE,-124.14,46.13833,0
2005,6,19,CR07,FALSE,-124.1633,46.17833,0
2005,6,19,CR10,FALSE,-124.215,46.16,0
2005,6,19,CR15,FALSE,-124.3383,46.17667,0
2005,6,19,CR20,FALSE,-124.4533,46.16833,0.537658422
2005,6,19,CR25,FALSE,-124.5483,46.17667,0
2005,6,20,CM05,FALSE,-124.095,45.47,0
2005,6,20,CM10,FALSE,-124.205,45.47167,0
2005,6,20,CM15,FALSE,-124.3267,45.46833,0
2005,6,21,CH01,FALSE,-124.0367,45.07,0
2005,6,21,CH02,FALSE,-124.0717,45.06667,0
2005,6,21,CH05,FALSE,-124.1417,45.065,22.67342656
2005,6,21,CH10,TRUE,-124.2317,45.06333,0
2005,6,21,CH10,FALSE,-124.2367,45.05833,0
2005,6,21,CH15,FALSE,-124.34,45.06167,0
2005,6,21,CH20,FALSE,-124.4717,45.05,0
2005,6,22,NH05,FALSE,-124.1767,44.675,0.892130444
2005,6,22,NH10,FALSE,-124.2917,44.655,3.21006274
2005,6,22,NH15,FALSE,-124.41,44.655,0
2005,6,22,NH20,FALSE,-124.5117,44.67333,0
2005,8,21,GH06,FALSE,-124.313,46.98167,0.295594051
2005,8,21,GH10,FALSE,-124.4235,47.0115,1.10413894
2005,8,21,GH16,FALSE,-124.5683,47.00917,0
2005,8,21,GH21,FALSE,-124.7022,47.01283,0
2005,8,21,GH26,FALSE,-124.8188,47.014,0
2005,8,22,WB05,FALSE,-124.1835,46.68033,0
2005,8,22,WB09,FALSE,-124.2918,46.6645,0
2005,8,22,WB14,FALSE,-124.3993,46.6845,0
2005,8,22,WB19,FALSE,-124.5037,46.66017,0
2005,8,22,WB23,FALSE,-124.6095,46.681,0
2005,8,23,CR04,FALSE,-124.0798,46.1745,0
2005,8,23,CR07,FALSE,-124.1603,46.16683,0
2005,8,23,CR10,FALSE,-124.2227,46.17733,0
2005,8,23,CR15,FALSE,-124.3365,46.17467,0
2005,8,23,CR20,FALSE,-124.448,46.17633,0
2005,8,24,CR10,FALSE,-124.2187,46.15783,0
2005,8,24,CR25,FALSE,-124.5528,46.17333,0
2005,8,24,CR30,FALSE,-124.6695,46.17617,0
2005,8,24,CR35,FALSE,-124.7925,46.18067,0
2005,8,25,CM01,FALSE,-124.0198,45.51133,0
2005,8,25,CM05,FALSE,-124.0943,45.50183,4.232023556
2005,8,25,CM10,FALSE,-124.2152,45.49533,6.018824324
2005,8,25,CM15,FALSE,-124.3257,45.4935,0
2005,8,26,NH03,FALSE,-124.1298,44.68167,0
2005,8,26,NH05,FALSE,-124.1767,44.6995,0.358494661
2005,8,26,NH10,FALSE,-124.2903,44.685,0
2005,8,26,NH15,FALSE,-124.4143,44.6905,70.50777043
2005,8,26,NH20,FALSE,-124.5238,44.66817,0
2005,8,27,CH01,FALSE,-124.036,45.05733,0.274802412
2005,8,27,CH05,FALSE,-124.1317,45.05867,0
2005,8,27,CH10,FALSE,-124.2298,45.0455,1.018829573
2005,9,21,NH05,FALSE,-124.1772,44.64034,0
2005,9,21,NH10,FALSE,-124.287,44.66833,7.467097405
2005,9,21,NH15,FALSE,-124.4045,44.67433,0
2005,9,21,NH20,FALSE,-124.5222,44.6755,0
2005,9,21,NH25,FALSE,-124.6382,44.67767,0
2005,9,22,CH01,FALSE,-124.034,45.063,0
2005,9,22,CH02,FALSE,-124.0742,45.06483,0
2005,9,22,CH05,FALSE,-124.1327,45.06317,3.204932885
2005,9,22,CH10,FALSE,-124.2335,45.06333,0
2005,9,22,CH15,FALSE,-124.3443,45.065,0
2005,9,22,CH20,FALSE,-124.4605,45.064,0
2005,9,23,CM01,FALSE,-124.0067,45.4965,0
2005,9,23,CM03,FALSE,-124.0368,45.49533,0
2005,9,23,CM05,FALSE,-124.0905,45.49267,0
2005,9,23,CM10,FALSE,-124.2082,45.49833,0
2005,9,23,CM15,FALSE,-124.327,45.49983,0
2005,9,24,CR04,FALSE,-124.0767,46.1785,0
2005,9,24,CR07,FALSE,-124.1582,46.17933,0
2005,9,24,CR10,FALSE,-124.2177,46.17517,0.868926887
2005,9,24,CR15,FALSE,-124.3322,46.18033,0.592085656
2005,9,24,CR20,FALSE,-124.451,46.18133,0
2005,9,24,CR25,FALSE,-124.5573,46.18233,0
2005,9,25,WB05,FALSE,-124.183,46.68333,0
2005,9,25,WB09,FALSE,-124.2917,46.67967,40.75812319
2005,9,25,WB14,FALSE,-124.4007,46.68167,0
2005,9,25,WB19,FALSE,-124.5088,46.68233,0
2005,9,25,WB23,FALSE,-124.607,46.683,0
2005,9,25,WB30,FALSE,-124.7823,46.68517,0
2005,9,26,GH03,FALSE,-124.2505,47.0135,0
2005,9,26,GH06,FALSE,-124.3213,47.01534,0
2005,9,26,GH10,FALSE,-124.417,47.01667,0
2005,9,26,GH16,FALSE,-124.5597,47.0165,0
2005,9,26,GH21,FALSE,-124.6963,47.0145,8.166394949
2005,9,27,LP04,FALSE,-124.742,47.933,0
2005,9,27,QR06,FALSE,-124.51,47.54933,0.299669109
2005,9,27,QR10,FALSE,-124.6087,47.548,70.54869179
2005,9,27,QR14,FALSE,-124.7003,47.54867,67.02495519
2005,9,27,QR19,FALSE,-124.8093,47.55167,0
2005,9,28,LP04,TRUE,-124.7413,47.93383,0.558419731
2005,9,28,LP06,FALSE,-124.7925,47.93533,0.260944065
2005,9,28,LP09,FALSE,-124.8748,47.93567,1.924629937
2005,9,28,LP12,FALSE,-124.9593,47.93567,0
2005,9,28,LP17,FALSE,-125.0853,47.93483,0
2006,5,24,CM05,FALSE,-124.0983,45.45933,18.90889228
2006,5,24,CM10,FALSE,-124.2133,45.46167,0.263266255
2006,5,24,CM15,FALSE,-124.336,45.45883,0
2006,5,24,CM20,FALSE,-124.449,45.49083,0
2006,5,24,CM25,FALSE,-124.5677,45.47717,0
2006,5,25,CR04,FALSE,-124.0575,46.13733,22.64469269
2006,5,25,CR07,FALSE,-124.141,46.139,0.229413592
2006,5,25,CR10,FALSE,-124.2195,46.14933,0
2006,5,25,CR15,FALSE,-124.3463,46.145,0
2006,5,25,CR20,FALSE,-124.446,46.169,0
2006,5,25,CR25,FALSE,-124.5673,46.14117,0
2006,5,25,CR30,FALSE,-124.6735,46.16333,0
2006,5,26,WB05,FALSE,-124.1805,46.6345,0
2006,5,26,WB09,FALSE,-124.2863,46.653,0.500245602
2006,5,26,WB14,FALSE,-124.4023,46.65467,6.444443215
2006,5,26,WB19,FALSE,-124.5052,46.664,13.8020368
2006,5,26,WB23,FALSE,-124.6042,46.66917,0
2006,5,26,WB30,FALSE,-124.7832,46.6675,0
2006,5,28,GH06,FALSE,-124.312,46.98667,48.9418107
2006,5,28,GH10,FALSE,-124.4163,46.99383,0
2006,5,28,GH16,FALSE,-124.5525,46.996,0
2006,5,28,GH21,FALSE,-124.7173,47.01383,0
2006,5,28,GH26,FALSE,-124.8072,47.00783,0
2006,5,28,GH31,FALSE,-124.9368,47.00317,0
2006,5,29,QR06,FALSE,-124.5055,47.51967,0
2006,5,29,QR10,FALSE,-124.6007,47.5255,0
2006,5,29,QR14,FALSE,-124.6917,47.5215,0
2006,5,29,QR19,FALSE,-124.8108,47.53967,0
2006,5,29,QR24,FALSE,-124.9387,47.54533,0
2006,5,29,QR29,FALSE,-125.052,47.522,0
2006,5,30,LP04,FALSE,-124.7418,47.91017,0
2006,5,30,LP06,FALSE,-124.7788,47.90183,0
2006,5,30,LP09,FALSE,-124.8687,47.90133,0
2006,5,30,LP12,FALSE,-124.955,47.929,0
2006,5,30,LP17,FALSE,-125.0857,47.92683,0
2006,5,30,LP22,FALSE,-125.1917,47.93067,0
2006,5,30,LP27,FALSE,-125.3093,47.90917,0
2006,6,19,FS04,FALSE,-124.7725,48.22517,0
2006,6,19,FS07,FALSE,-124.8647,48.22783,0
2006,6,19,FS07,TRUE,-124.8852,48.23367,0
2006,6,19,FS09,FALSE,-124.9185,48.22333,0
2006,6,19,FS12,FALSE,-124.9843,48.22567,0
2006,6,19,FS17,FALSE,-125.1155,48.22533,0
2006,6,19,FS22,FALSE,-125.234,48.22733,0
2006,6,19,FS29,FALSE,-125.4128,48.22217,0.414342932
2006,6,20,LP04,FALSE,-124.7358,47.91133,0
2006,6,20,LP06,FALSE,-124.7855,47.91417,0
2006,6,20,LP12,FALSE,-124.9503,47.916,0
2006,6,20,LP17,FALSE,-125.0735,47.91483,0
2006,6,20,LP17,TRUE,-125.0948,47.92433,0
2006,6,20,LP22,FALSE,-125.184,47.91017,0
2006,6,20,LP27,FALSE,-125.3037,47.91283,0
2006,6,21,QR06,FALSE,-124.5013,47.52733,0
2006,6,21,QR10,FALSE,-124.5982,47.52433,0
2006,6,21,QR10,TRUE,-124.6018,47.53233,0
2006,6,21,QR14,FALSE,-124.695,47.52533,0
2006,6,21,QR19,FALSE,-124.8017,47.52833,0
2006,6,21,QR24,FALSE,-124.9242,47.5255,0
2006,6,21,QR29,FALSE,-125.0477,47.5285,0
2006,6,22,GH06,FALSE,-124.3128,46.997,3.914570124
2006,6,22,GH10,FALSE,-124.4183,46.99933,1.694193772
2006,6,22,GH10,TRUE,-124.4322,47.01933,0.291688854
2006,6,22,GH16,FALSE,-124.5518,46.99383,0.331920019
2006,6,22,GH21,FALSE,-124.6905,46.99083,2.90891417
2006,6,22,GH26,FALSE,-124.8107,46.99317,0
2006,6,22,GH31,FALSE,-124.9348,46.995,0
2006,6,23,WB05,FALSE,-124.1832,46.66233,0
2006,6,23,WB09,FALSE,-124.2875,46.65717,3.503815295
2006,6,23,WB14,FALSE,-124.3942,46.66117,0
2006,6,23,WB19,FALSE,-124.5053,46.65767,0
2006,6,23,WB19,TRUE,-124.5123,46.679,0
2006,6,23,WB23,FALSE,-124.6037,46.657,0
2006,6,23,WB30,FALSE,-124.7813,46.65434,0
2006,6,24,CR04,FALSE,-124.0698,46.15917,25.70187309
2006,6,24,CR07,FALSE,-124.1525,46.155,0
2006,6,24,CR10,FALSE,-124.21,46.15717,66.1911516
2006,6,24,CR15,FALSE,-124.3325,46.155,3.951382691
2006,6,24,CR20,FALSE,-124.465,46.18767,4.116870874
2006,6,24,CR25,FALSE,-124.5552,46.148,0
2006,6,24,CR30,FALSE,-124.6695,46.19783,0
2006,6,25,CR20,TRUE,-124.4507,46.15517,0
2006,6,25,CR25,TRUE,-124.5697,46.18083,0
2006,6,25,CR25,TRUE,-124.5478,46.1505,0
2006,6,25,CR30,TRUE,-124.6713,46.15717,0.341064351
2006,6,25,CR35,FALSE,-124.785,46.15483,0.319548952
2006,6,25,CR40,FALSE,-124.9047,46.16117,0
2006,6,25,CR45,FALSE,-125.0263,46.156,0
2006,6,26,CM01,FALSE,-124.006,45.48183,93.26699291
2006,6,26,CM03,FALSE,-124.037,45.46933,0.785788636
2006,6,26,CM05,FALSE,-124.091,45.47483,0
2006,6,26,CM10,FALSE,-124.2038,45.473,0
2006,6,26,CM15,FALSE,-124.3292,45.49333,1.591280888
2006,6,26,CM20,FALSE,-124.4473,45.46933,0
2006,6,27,CH01,FALSE,-124.0363,45.03767,0
2006,6,27,CH02,FALSE,-124.0768,45.034,0
2006,6,27,CH05,FALSE,-124.13,45.04217,0.324205329
2006,6,27,CH10,FALSE,-124.2395,45.0575,0
2006,6,27,CH15,FALSE,-124.3507,45.0645,0
2006,6,27,CH15,TRUE,-124.3335,45.02717,0
2006,6,27,CH20,FALSE,-124.473,45.06367,0
2006,6,28,NH03,FALSE,-124.128,44.657,0
2006,6,28,NH05,FALSE,-124.175,44.67817,0
2006,6,28,NH10,FALSE,-124.291,44.68217,0
2006,6,28,NH15,FALSE,-124.41,44.6835,10.50239636
2006,6,28,NH20,FALSE,-124.5165,44.6515,136.8546759
2006,9,20,FS04,FALSE,-124.787,48.21617,0
2006,9,20,FS07,FALSE,-124.8662,48.21967,0
2006,9,20,FS09,FALSE,-124.9143,48.21633,0
2006,9,20,FS12,FALSE,-124.985,48.21933,0
2006,9,20,FS17,FALSE,-125.1057,48.21483,0
2006,9,20,FS17,TRUE,-125.1567,48.24517,0
2006,9,20,FS22,FALSE,-125.242,48.2405,0
2006,9,21,LP04,FALSE,-124.7595,47.934,0.916749487
2006,9,21,LP06,FALSE,-124.8113,47.93,0
2006,9,21,LP09,FALSE,-124.8978,47.926,0
2006,9,21,LP12,FALSE,-124.9847,47.9245,0
2006,9,21,LP17,FALSE,-125.0978,47.9215,0
2006,9,22,QR06,FALSE,-124.5075,47.52383,0
2006,9,22,QR10,FALSE,-124.599,47.52183,0
2006,9,22,QR14,FALSE,-124.7058,47.54817,0
2006,9,22,QR19,FALSE,-124.8208,47.55083,0
2006,9,22,QR24,FALSE,-124.947,47.54617,0
2006,9,22,QR29,FALSE,-125.0628,47.54233,0
2006,9,23,GH03,FALSE,-124.2608,47.0095,0
2006,9,23,GH06,FALSE,-124.3237,47.01633,0.294972359
2006,9,23,GH10,FALSE,-124.4073,46.98583,0
2006,9,23,GH16,FALSE,-124.565,47.0145,0
2006,9,23,GH21,FALSE,-124.7015,47.0135,0
2006,9,23,GH26,FALSE,-124.8187,47.01266,0
2006,9,23,GH31,FALSE,-124.944,47.00917,0.54746432
2006,9,24,WB05,FALSE,-124.1862,46.674,0
2006,9,24,WB09,FALSE,-124.2908,46.68167,0
2006,9,24,WB09,TRUE,-124.3018,46.6515,0
2006,9,24,WB14,FALSE,-124.3918,46.65667,0
2006,9,24,WB14,TRUE,-124.4005,46.677,0
2006,9,24,WB19,FALSE,-124.5075,46.67567,0
2006,9,24,WB23,FALSE,-124.6188,46.6765,0
2006,9,25,CR04,FALSE,-124.0628,46.14667,0
2006,9,25,CR07,FALSE,-124.1665,46.17216,0
2006,9,25,CR07,TRUE,-124.1418,46.14133,0
2006,9,25,CR10,FALSE,-124.2197,46.173,0
2006,9,25,CR15,FALSE,-124.332,46.17167,0
2006,9,25,CR20,FALSE,-124.4357,46.15883,0
2006,9,25,CR25,FALSE,-124.5552,46.1795,0
2006,9,26,CM01,FALSE,-124.0113,45.49533,0
2006,9,26,CM01,TRUE,-124.0163,45.508,0
2006,9,26,CM03,FALSE,-124.0458,45.50317,0
2006,9,26,CM03,TRUE,-124.0347,45.47717,0
2006,9,26,CM05,FALSE,-124.094,45.494,0
2006,9,26,CM10,FALSE,-124.2053,45.4735,0
2006,9,26,CM15,FALSE,-124.3328,45.48683,0
2006,9,27,CH01,FALSE,-124.0352,45.06367,0
2006,9,27,CH02,FALSE,-124.0747,45.03583,0
2006,9,27,CH02,TRUE,-124.0762,45.06217,0
2006,9,27,CH05,FALSE,-124.1343,45.06133,0
2006,9,27,CH05,TRUE,-124.1347,45.053,0
2006,9,27,CH10,FALSE,-124.2358,45.055,0
2006,9,27,CH15,FALSE,-124.3475,45.0585,0
2006,9,28,NH03,FALSE,-124.128,44.683,0
2006,9,28,NH03,TRUE,-124.1298,44.65033,0
2006,9,28,NH05,FALSE,-124.1775,44.6825,0
2006,9,28,NH10,FALSE,-124.2953,44.68117,0
2006,9,28,NH15,FALSE,-124.4092,44.67817,0
2006,9,28,NH20,FALSE,-124.5262,44.67867,0
2007,5,24,CM01,FALSE,-124.0057,45.503,4.658911398
2007,5,24,CM03,FALSE,-124.0412,45.497,0
2007,5,24,CM05,FALSE,-124.0923,45.49833,0
2007,5,24,CM10,FALSE,-124.2103,45.49417,0
2007,5,24,CM15,FALSE,-124.327,45.495,0
2007,5,24,CM20,FALSE,-124.4492,45.49533,0
2007,5,24,CM25,FALSE,-124.5627,45.49483,0
2007,5,25,CR07,FALSE,-124.1645,46.1745,0.782832098
2007,5,25,CR10,FALSE,-124.2218,46.17583,0.472497597
2007,5,25,CR15,FALSE,-124.3477,46.177,0
2007,5,25,CR20,FALSE,-124.453,46.179,0
2007,5,25,CR25,FALSE,-124.5607,46.1805,0
2007,5,26,WB05,FALSE,-124.185,46.67783,0.828855519
2007,5,26,WB09,FALSE,-124.2907,46.64417,0
2007,5,26,WB14,FALSE,-124.411,46.6775,2.662401347
2007,5,26,WB19,FALSE,-124.5235,46.67883,0
2007,5,26,WB23,FALSE,-124.631,46.68467,0
2007,5,26,WB30,FALSE,-124.7918,46.67933,0
2007,5,27,GH06,FALSE,-124.3418,47.0215,0.269271291
2007,5,27,GH10,FALSE,-124.4423,47.021,11.19481901
2007,5,27,GH16,FALSE,-124.5843,47.0185,4.376260144
2007,5,27,GH21,FALSE,-124.682,46.98933,0
2007,5,27,GH26,FALSE,-124.8238,47.007,0
2007,5,27,GH31,FALSE,-124.94,47.00533,0
2007,5,28,QR06,FALSE,-124.5277,47.555,12.46429593
2007,5,28,QR10,FALSE,-124.6183,47.547,0
2007,5,28,QR14,FALSE,-124.7105,47.55,0
2007,5,28,QR19,FALSE,-124.8203,47.5525,0
2007,5,28,QR24,FALSE,-124.9408,47.54867,0
2007,5,28,QR29,FALSE,-125.0678,47.54583,0
2007,5,29,LP04,FALSE,-124.7312,47.90816,0
2007,5,29,LP06,FALSE,-124.7992,47.93133,0
2007,5,29,LP09,FALSE,-124.8773,47.9335,0
2007,5,29,LP12,FALSE,-124.9697,47.93133,0
2007,5,29,LP17,FALSE,-125.0917,47.93117,0
2007,5,29,LP22,FALSE,-125.1968,47.93333,0
2007,5,29,LP27,FALSE,-125.3112,47.91867,0
2007,5,30,FS04,FALSE,-124.7917,48.2575,0
2007,5,30,FS07,FALSE,-124.8712,48.2415,0.262909428
2007,5,30,FS09,FALSE,-124.9217,48.23967,0
2007,5,30,FS12,FALSE,-125.0005,48.25566,0
2007,5,30,FS17,FALSE,-125.1307,48.254,0
2007,5,30,FS22,FALSE,-125.2548,48.24866,0
2007,6,21,FS04,FALSE,-124.7966,48.2239,0
2007,6,21,FS07,FALSE,-124.8708,48.2409,0
2007,6,21,FS09,FALSE,-124.9174,48.24207,0
2007,6,21,FS12,FALSE,-124.9868,48.23868,0
2007,6,21,FS17,FALSE,-125.1169,48.2402,0
2007,6,21,FS22,FALSE,-125.1889,48.24188,0
2007,6,21,FS29,FALSE,-125.4193,48.23853,0
2007,6,22,LP04,FALSE,-124.7542,47.92552,0
2007,6,22,LP06,FALSE,-124.7764,47.9273,0
2007,6,22,LP09,FALSE,-124.875,47.9292,0
2007,6,22,LP12,FALSE,-124.9565,47.92987,0
2007,6,22,LP17,FALSE,-125.0794,47.93125,0.312278172
2007,6,22,LP22,FALSE,-125.1862,47.92945,0
2007,6,23,QR06,FALSE,-124.5014,47.549,0
2007,6,23,QR10,FALSE,-124.6264,47.54177,0
2007,6,23,QR10,TRUE,-124.6121,47.51688,0
2007,6,23,QR14,FALSE,-124.7073,47.54848,0
2007,6,23,QR19,FALSE,-124.806,47.54842,0
2007,6,23,QR24,FALSE,-124.9317,47.548,0
2007,6,23,QR29,FALSE,-125.0559,47.54727,0
2007,6,24,GH03,FALSE,-124.2506,47.02023,0
2007,6,24,GH06,FALSE,-124.3173,47.01633,1.788550694
2007,6,24,GH10,FALSE,-124.4232,47.01453,0.73348878
2007,6,24,GH16,FALSE,-124.5524,47.0149,11.10269548
2007,6,24,GH21,FALSE,-124.6981,47.01168,0
2007,6,24,GH26,FALSE,-124.7902,46.99272,0.656264671
2007,6,24,GH31,FALSE,-124.9503,46.9907,0
2007,6,25,WB05,FALSE,-124.185,46.68192,0
2007,6,25,WB09,FALSE,-124.3057,46.678,0.24026843
2007,6,25,WB14,FALSE,-124.3989,46.6817,0
2007,6,25,WB19,FALSE,-124.5088,46.6807,0.24258136
2007,6,25,WB23,FALSE,-124.6104,46.68222,0
2007,6,25,WB30,FALSE,-124.76,46.65668,0
2007,6,26,CR04,FALSE,-124.0948,46.18097,0
2007,6,26,CR07,FALSE,-124.1783,46.15967,0
2007,6,26,CR10,FALSE,-124.1901,46.17255,0.796784421
2007,6,26,CR15,FALSE,-124.3357,46.18012,0
2007,6,26,CR20,FALSE,-124.463,46.17963,0
2007,6,26,CR25,FALSE,-124.5755,46.18047,0.479702364
2007,6,26,CR30,FALSE,-124.6425,46.16107,0.773988538
2007,6,27,CM01,FALSE,-124.0058,45.49943,0
2007,6,27,CM03,FALSE,-124.0422,45.49854,0
2007,6,27,CM05,FALSE,-124.1383,45.4671,0.280816226
2007,6,27,CM10,FALSE,-124.2051,45.45707,0
2007,6,27,CM15,FALSE,-124.3258,45.50335,0.250365612
2007,6,27,CM20,FALSE,-124.4156,45.4817,0
2007,6,28,NH03,FALSE,-124.1342,44.66902,0.292199962
2007,6,28,NH05,TRUE,-124.1865,44.68578,0
2007,6,28,NH05,FALSE,-124.1917,44.64497,0
2007,6,28,NH10,FALSE,-124.2954,44.6513,0
2007,6,28,NH15,FALSE,-124.4055,44.68403,0
2007,6,28,NH20,FALSE,-124.5286,44.6317,0.36493413
2007,9,22,LP04,FALSE,-124.7547,47.93055,0
2007,9,22,LP06,FALSE,-124.7939,47.9325,0
2007,9,22,LP09,FALSE,-124.8836,47.92167,0
2007,9,22,LP12,FALSE,-124.9844,47.92083,0
2007,9,22,LP17,FALSE,-125.0844,47.91778,0
2007,9,23,QR06,FALSE,-124.5106,47.55583,0
2007,9,23,QR10,FALSE,-124.6311,47.54361,0
2007,9,23,QR14,FALSE,-124.7122,47.55194,0
2007,9,23,QR19,FALSE,-124.8114,47.54556,0
2007,9,23,QR24,FALSE,-124.9442,47.54055,0
2007,9,24,GH03,FALSE,-124.2636,47.02167,0
2007,9,24,GH06,FALSE,-124.3181,46.98389,0
2007,9,24,GH10,FALSE,-124.4239,47.01667,0
2007,9,24,GH16,FALSE,-124.5517,46.98611,0
2007,9,24,GH21,FALSE,-124.6986,47.00639,0
2007,9,25,WB05,FALSE,-124.1835,46.67467,0
2007,9,25,WB09,TRUE,-124.2988,46.6885,0
2007,9,25,WB09,FALSE,-124.3005,46.67533,0
2007,9,25,WB14,FALSE,-124.4092,46.68233,0
2007,9,25,WB19,FALSE,-124.5298,46.672,0
2007,9,25,WB23,FALSE,-124.6303,46.68533,0
2007,9,26,CR04,FALSE,-124.063,46.15267,0
2007,9,26,CR07,FALSE,-124.1583,46.17117,0
2007,9,26,CR10,FALSE,-124.2298,46.17533,0
2007,9,26,CR15,FALSE,-124.3447,46.18383,0
2007,9,26,CR20,FALSE,-124.465,46.18417,0
2007,9,26,CR25,FALSE,-124.5613,46.17733,0
2007,9,27,CM01,FALSE,-124.0068,45.47766,0
2007,9,27,CM03,FALSE,-124.0465,45.502,0
2007,9,27,CM05,FALSE,-124.1067,45.49783,0
2007,9,27,CM05,TRUE,-124.092,45.49583,0
2007,9,27,CM10,FALSE,-124.2085,45.50233,0
2007,9,27,CM15,FALSE,-124.3297,45.49067,0
2007,9,28,CH01,FALSE,-124.0352,45.0585,0
2007,9,28,CH02,FALSE,-124.081,45.0335,0
2007,9,28,CH02,TRUE,-124.0795,45.04016,0
2007,9,28,CH05,FALSE,-124.1338,45.06816,0
2008,5,23,CM01,FALSE,-124.0173,45.50533,0
2008,5,23,CM03,FALSE,-124.0435,45.4975,0
2008,5,23,CM05,FALSE,-124.0985,45.49817,0
2008,5,23,CM10,FALSE,-124.2157,45.49933,0
2008,5,23,CM15,FALSE,-124.3338,45.49983,0.277018966
2008,5,23,CM20,FALSE,-124.4538,45.49717,0
2008,5,24,CR04,FALSE,-124.0938,46.178,0
2008,5,24,CR07,FALSE,-124.1732,46.17484,0
2008,5,24,CR10,FALSE,-124.2242,46.17717,1.824697547
2008,5,24,CR15,FALSE,-124.3363,46.17817,0
2008,5,24,CR20,FALSE,-124.457,46.18017,0
2008,5,24,CR25,FALSE,-124.5662,46.185,0
2008,5,25,WB05,FALSE,-124.1812,46.63667,0.270814341
2008,5,25,WB09,FALSE,-124.2933,46.68083,6.129524749
2008,5,25,WB14,FALSE,-124.4023,46.68184,0
2008,5,25,WB19,TRUE,-124.506,46.65033,0
2008,5,25,WB19,FALSE,-124.5093,46.64183,0
2008,5,25,WB23,FALSE,-124.6147,46.64683,0
2008,5,25,WB30,FALSE,-124.785,46.657,0
2008,5,26,GH06,FALSE,-124.322,46.98433,1.652102122
2008,5,26,GH10,FALSE,-124.4203,47.016,0.548845473
2008,5,26,GH16,FALSE,-124.5523,47.00883,0
2008,5,26,GH21,FALSE,-124.6837,47.01233,0
2008,5,26,GH26,FALSE,-124.8023,47.01183,0
2008,5,26,GH31,FALSE,-124.9498,47.0065,0
2008,5,27,QR06,FALSE,-124.5068,47.51883,0
2008,5,27,QR10,FALSE,-124.6155,47.54667,0
2008,5,27,QR10,TRUE,-124.6018,47.51317,0
2008,5,27,QR14,FALSE,-124.705,47.5495,0
2008,5,27,QR19,FALSE,-124.8187,47.545,0
