Survey,cruise,Station_Code,Station,Date,Time,Year,Lat,Long,Station_Depth_m,Distance_Offshore_nm,Gear,Extension,Species,Length,Measurement
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,110,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,120,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,102,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,103,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,78,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,91,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,82,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,93,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,110,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,102,DML (mm)
JSOES,62,062419WB14C,WB14,6/24/2019,1/0/1900,2019,46.65217,-124.4048,81,14,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,109,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,96,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,90,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,91,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,85,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,90,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,85,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,97,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,102,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,81,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,104,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,91,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,70,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,81,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,94,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,96,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,85,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,94,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,93,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,96,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,87,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,109,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,89,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,97,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,96,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,86,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,96,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,41,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,107,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,71,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,85,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,99,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,103,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,91,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,94,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,83,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,82,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,85,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,81,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,86,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,62,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,80,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,110,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,103,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,90,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,82,DML (mm)
JSOES,62,062419WB19,WB19,6/24/2019,1/0/1900,2019,46.67767,-124.5158,110,19,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,80,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,99,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,95,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,102,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,89,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,103,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,97,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,97,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,105,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,112,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,89,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,115,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,84,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,95,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,92,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,110,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,93,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,105,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,95,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,107,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,82,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,110,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,115,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,96,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,110,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,115,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,103,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,109,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,102,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,119,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,110,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,111,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,103,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,95,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,102,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,99,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,97,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,102,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,65,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,102,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,102,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,107,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,112,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,100,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,120,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,111,DML (mm)
JSOES,62,062419WB23,WB23,6/24/2019,1/0/1900,2019,46.6675,-124.6148,136,23,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,88,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,42,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,56,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,47,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,59,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,53,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,52,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,32,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,47,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,56,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,41,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,50,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,55,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,42,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,70,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,40,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,57,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,32,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,37,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,35,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,51,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,46,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,53,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,65,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,45,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,39,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,52,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,50,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,46,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,35,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,49,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,49,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,49,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,40,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,49,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,44,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,52,DML (mm)
JSOES,62,062519CR04,CR04,6/25/2019,1/0/1900,2019,46.1705,-124.0823,27,4,264NRT+MMED_Down,"Yes; 30 ft., Behind MMED",California market squid,50,DML (mm)
