Cruise ,Sample_Date,Month,Day,Year,Start_Time,Transect_Name,Distance_Offshore_nmi,Bottom_Depth,Station_Code,Haul,Station,Lat,Lon,Study_Type,Repeat,MMED,Liner_Mesh,Extension,California_market_squid_,
46,6/25/2012,6,25,2012,10:12,Willapa Bay,9,62,062512WB09,29,WB09,46.67583,-124.282,Regular,FALSE,No,0.8,No,0,
46,6/25/2012,6,25,2012,12:11,Willapa Bay,14,82,062512WB14,30,WB14,46.69017,-124.4022,Regular,FALSE,No,0.8,No,0,
46,6/25/2012,6,25,2012,13:16,Willapa Bay,14,87,062512WB14B,31,WB14,46.64231,-124.4062,Regular,TRUE,No,0.8,No,0,1
46,6/25/2012,6,25,2012,15:29,Willapa Bay,19,118,062512WB19,32,WB19,46.67722,-124.5291,Regular,FALSE,No,0.8,No,0,
46,6/25/2012,6,25,2012,17:44,Willapa Bay,23,131,062512WB23,33,WB23,46.68552,-124.6098,Regular,FALSE,No,0.8,No,0,
46,6/26/2012,6,26,2012,7:58,Columbia River,4,29,062612CR04,34,CR04,46.17583,-124.0854,Regular,FALSE,No,0.8,No,0,
46,6/26/2012,6,26,2012,10:38,Columbia River,7,59,062612CR07,35,CR07,46.17408,-124.1719,Regular,FALSE,No,0.8,No,0.316297968,
46,6/26/2012,6,26,2012,12:35,Columbia River,10,70,062612CR10,36,CR10,46.18102,-124.2069,Regular,FALSE,No,0.8,No,0.904924122,
46,6/26/2012,6,26,2012,14:39,Columbia River,15,108,062612CR15,37,CR15,46.17588,-124.3032,Regular,FALSE,No,0.8,No,0,
46,6/26/2012,6,26,2012,16:44,Columbia River,20,136,062612CR20,38,CR20,46.18756,-124.4501,Regular,FALSE,No,0.8,No,0,
46,6/26/2012,6,26,2012,18:48,Columbia River,25,155,062612CR25,39,CR25,46.18822,-124.5587,Regular,FALSE,No,0.8,No,0,
46,6/26/2012,6,26,2012,20:16,Columbia River,30,367,062612CR30,40,CR30,46.18003,-124.6601,Regular,FALSE,No,0.8,No,0,
46,6/27/2012,6,27,2012,7:36,Cape Meares,1,38,062712CM01,41,CM01,45.49997,-124.0103,Regular,FALSE,No,0.8,No,0,
46,6/27/2012,6,27,2012,9:27,Cape Meares,3,53,062712CM03,42,CM03,45.5,-124.0344,Regular,FALSE,No,0.8,No,7.419115599,
46,6/27/2012,6,27,2012,11:30,Cape Meares,5,87,062712CM05,43,CM05,45.49598,-124.0974,Regular,FALSE,No,0.8,No,20.5770578,
46,6/27/2012,6,27,2012,13:52,Cape Meares,10,136,062712CM10,44,CM10,45.5005,-124.2105,Regular,FALSE,No,0.8,No,0.845240961,
46,6/27/2012,6,27,2012,16:05,Cape Meares,15,179,062712CM15,45,CM15,45.49427,-124.3381,Regular,FALSE,No,0.8,No,0,
46,6/28/2012,6,28,2012,7:45,Newport,3,49,062812NH03,46,NH03,44.67517,-124.1321,Regular,FALSE,No,0.8,No,4.34401778,
46,6/28/2012,6,28,2012,9:33,Newport,5,65,062812NH05,47,NH05,44.68322,-124.1819,Regular,FALSE,No,0.8,No,21.34117886,
46,6/28/2012,6,28,2012,10:52,Newport,5,60,062812NH05B,48,NH05,44.67195,-124.1691,Regular,TRUE,No,0.8,No,40.11603766,
46,6/28/2012,6,28,2012,12:59,Newport,10,80,062812NH10,49,NH10,44.6824,-124.2992,Regular,FALSE,No,0.8,No,175.4671064,
46,6/28/2012,6,28,2012,15:08,Newport,15,95,062812NH15,50,NH15,44.65142,-124.4087,Regular,FALSE,No,0.8,No,4.97606938,
47,9/22/2012,9,22,2012,7:25,LaPush,4,34,092212LP04,1,LP04,47.9035,-124.7375,Regular,FALSE,No,0.8,No,0,
47,9/22/2012,9,22,2012,9:01,LaPush,6,50,092212LP06,2,LP06,47.902,-124.7783,Regular,FALSE,No,0.8,No,0,
47,9/22/2012,9,22,2012,10:45,LaPush,9,80,092212LP09,3,LP09,47.9335,-124.8833,Regular,FALSE,No,0.8,No,0,
47,9/22/2012,9,22,2012,12:43,LaPush,12,105,092212LP12,4,LP12,47.93567,-124.9758,Regular,FALSE,No,0.8,No,0,
47,9/22/2012,9,22,2012,14:55,LaPush,17,138,092212LP17,5,LP17,47.9365,-125.0985,Regular,FALSE,No,0.8,No,0,
47,9/22/2012,9,22,2012,18:02,LaPush,22,174,092212LP22B,7,LP22,47.90267,-125.1778,Regular,FALSE,No,0.8,No,0,
47,9/23/2012,9,23,2012,8:00,Queets River,6,30,092312QR06,8,QR06,47.553,-124.5165,Regular,FALSE,No,0.8,No,0,
47,9/23/2012,9,23,2012,10:08,Queets River,10,52,092312QR10,9,QR10,47.51467,-124.5998,Regular,FALSE,No,0.8,No,0,
47,9/23/2012,9,23,2012,12:12,Queets River,14,78,092312QR14,10,QR14,47.54967,-124.7095,Regular,FALSE,No,0.8,No,0,
47,9/23/2012,9,23,2012,14:20,Queets River,19,116,092312QR19,11,QR19,47.51117,-124.8072,Regular,FALSE,No,0.8,No,0,
47,9/23/2012,9,23,2012,16:28,Queets River,24,173,092312QR24,12,QR24,47.5455,-124.9447,Regular,FALSE,No,0.8,No,0,
47,9/24/2012,9,24,2012,7:55,Grays Harbor,6,37,092412GH06,13,GH06,46.9825,-124.3153,Regular,FALSE,No,0.8,No,0,
47,9/24/2012,9,24,2012,9:44,Grays Harbor,10,55,092412GH10,14,GH10,47.0185,-124.4275,Regular,FALSE,No,0.8,No,1.792254935,
47,9/24/2012,9,24,2012,11:53,Grays Harbor,16,83,092412GH16,15,GH16,46.98167,-124.5557,Regular,FALSE,No,0.8,No,0,
47,9/24/2012,9,24,2012,14:00,Grays Harbor,21,114,092412GH21,16,GH21,46.97917,-124.6908,Regular,FALSE,No,0.8,No,0,
47,9/24/2012,9,24,2012,16:04,Grays Harbor,26,150,092412GH26,17,GH26,46.98133,-124.7977,Regular,FALSE,No,0.8,No,0,
47,9/24/2012,9,24,2012,18:33,Grays Harbor,31,152,092412GH31,18,GH31,47.00717,-124.9455,Regular,FALSE,No,0.8,No,0,
47,9/25/2012,9,25,2012,7:22,Willapa Bay,5,28,092512WB05,19,WB05,46.6455,-124.1828,Regular,FALSE,No,0.8,No,0,
47,9/25/2012,9,25,2012,9:29,Willapa Bay,9,59,092512WB09,20,WB09,46.68817,-124.2972,Regular,FALSE,No,0.8,No,0,
47,9/25/2012,9,25,2012,11:43,Willapa Bay,14,79,092512WB14,21,WB14,46.68717,-124.404,Regular,FALSE,No,0.8,No,0,
47,9/25/2012,9,25,2012,13:57,Willapa Bay,19,107,092512WB19,22,WB19,46.68483,-124.5163,Regular,FALSE,No,0.8,No,0,
47,9/25/2012,9,25,2012,16:04,Willapa Bay,23,120,092512WB23,23,WB23,46.68533,-124.6253,Regular,FALSE,No,0.8,No,9.739631798,
47,9/26/2012,9,26,2012,7:18,Columbia River,4,26,092612CR04,24,CR04,46.14117,-124.0745,Regular,FALSE,No,0.8,No,0,
47,9/26/2012,9,26,2012,9:11,Columbia River,7,46,092612CR07,25,CR07,46.1825,-124.155,Regular,FALSE,No,0.8,No,0,
47,9/26/2012,9,26,2012,11:11,Columbia River,10,74,092612CR10,26,CR10,46.17133,-124.2193,Regular,FALSE,No,0.8,No,0,
47,9/26/2012,9,26,2012,13:24,Columbia River,15,110,092612CR15,27,CR15,46.18533,-124.3343,Regular,FALSE,No,0.8,No,0,
47,9/26/2012,9,26,2012,15:42,Columbia River,20,131,092612CR20,28,CR20,46.18633,-124.4487,Regular,FALSE,No,0.8,No,0,
47,9/26/2012,9,26,2012,17:49,Columbia River,25,153,092612CR25,29,CR25,46.17767,-124.5673,Regular,FALSE,No,0.8,No,0,
47,9/27/2012,9,27,2012,7:22,Cape Meares,1,29,092712CM01,30,CM01,45.467,-124.009,Regular,FALSE,No,0.8,No,0,
47,9/27/2012,9,27,2012,9:10,Cape Meares,3,56,092712CM03,31,CM03,45.502,-124.0433,Regular,FALSE,No,0.8,No,0,
47,9/27/2012,9,27,2012,11:05,Cape Meares,5,85,092712CM05,32,CM05,45.50217,-124.097,Regular,FALSE,No,0.8,No,0.293922846,
47,9/27/2012,9,27,2012,13:15,Cape Meares,10,133,092712CM10,33,CM10,45.5015,-124.2097,Regular,FALSE,No,0.8,No,0,
47,9/27/2012,9,27,2012,15:29,Cape Meares,15,172,092712CM15,34,CM15,45.50233,-124.33,Regular,FALSE,No,0.8,No,0,
47,9/28/2012,9,28,2012,7:32,Cascade Head,1,34,092812CH01,35,CH01,45.07033,-124.0383,Regular,FALSE,No,0.8,No,0,
47,9/28/2012,9,28,2012,9:10,Cascade Head,2,60,092812CH02,36,CH02,45.065,-124.0738,Regular,FALSE,No,0.8,No,0,
47,9/28/2012,9,28,2012,11:52,Cascade Head,5,97,092812CH05,37,CH05,45.06867,-124.1335,Regular,FALSE,No,0.8,No,0,
47,9/28/2012,9,28,2012,13:59,Cascade Head,10,149,092812CH10,38,CH10,45.06633,-124.2377,Regular,FALSE,No,0.8,No,0,
47,9/28/2012,9,28,2012,16:05,Cascade Head,15,209,092812CH15,39,CH15,45.05983,-124.3482,Regular,FALSE,No,0.8,No,0,
47,9/29/2012,9,29,2012,7:51,Newport,3,44,092912NH03,40,NH03,44.68517,-124.135,Regular,FALSE,No,0.8,No,0,
47,9/29/2012,9,29,2012,10:07,Newport,5,56,092912NH05B,42,NH05,44.68733,-124.162,Regular,FALSE,No,0.8,No,0,
47,9/29/2012,9,29,2012,12:23,Newport,10,79,092912NH10,43,NH10,44.6825,-124.2922,Regular,FALSE,No,0.8,No,0,
47,9/29/2012,9,29,2012,14:29,Newport,15,90,092912NH15,44,NH15,44.683,-124.4112,Regular,FALSE,No,0.8,No,0,
47,9/29/2012,9,29,2012,16:44,Newport,20,137,092912NH20,45,NH20,44.686,-124.524,Regular,FALSE,No,0.8,No,0,
48,6/20/2013,6,20,2013,7:30,Father and Son,4,28,062013FS04,1,FS04,48.244,-124.7918,Regular,FALSE,No,0.8,No,35.13866699,
48,6/20/2013,6,20,2013,9:43,Father and Son,7,56,062013FS07,2,FS07,48.24817,-124.8673,Regular,FALSE,No,0.8,No,0.515983884,
48,6/20/2013,6,20,2013,11:35,Father and Son,9,101,062013FS09,3,FS09,48.21033,-124.9242,Regular,FALSE,No,0.8,No,0,
48,6/20/2013,6,20,2013,13:55,Father and Son,12,248,062013FS12,4,FS12,48.2095,-124.9828,Regular,FALSE,No,0.8,No,0.830740204,
48,6/20/2013,6,20,2013,16:23,Father and Son,17,117,062013FS17,5,FS17,48.24817,-125.1132,Regular,FALSE,No,0.8,No,0,
48,6/20/2013,6,20,2013,18:54,Father and Son,22,113,062013FS22,6,FS22,48.24917,-125.261,Regular,FALSE,No,0.8,No,0,
48,6/20/2013,6,20,2013,20:26,Father and Son,29,110,062013FS29,7,FS29,48.25134,-125.3865,Regular,FALSE,No,0.8,No,0,
48,6/21/2013,6,21,2013,7:10,LaPush,4,34,062113LP04,8,LP04,47.89083,-124.7362,Regular,FALSE,No,0.8,No,4.320133504,
48,6/21/2013,6,21,2013,10:03,LaPush,6,51,062113LP06,9,LP06,47.91033,-124.785,Regular,FALSE,No,0.8,No,0.525559526,
48,6/21/2013,6,21,2013,11:50,LaPush,9,80,062113LP09,10,LP09,47.9255,-124.8778,Regular,FALSE,No,0.8,No,0.495922474,
48,6/21/2013,6,21,2013,13:46,LaPush,12,108,062113LP12,11,LP12,47.93317,-124.9715,Regular,FALSE,No,0.8,No,0.863759236,
48,6/21/2013,6,21,2013,16:10,LaPush,17,136,062113LP17,12,LP17,47.93567,-125.0943,Regular,FALSE,No,0.8,No,0.265985462,
48,6/21/2013,6,21,2013,18:28,LaPush,22,175,062113LP22,13,LP22,47.93533,-125.2045,Regular,FALSE,No,0.8,No,0,
48,6/21/2013,6,21,2013,19:56,LaPush,27,408,062113LP27,14,LP27,47.9335,-125.2895,Regular,FALSE,No,0.8,No,0,
48,6/22/2013,6,22,2013,7:30,Queets River,6,25,062213QR06,15,QR06,47.51433,-124.4992,Regular,FALSE,No,0.8,No,0.331735965,
48,6/22/2013,6,22,2013,9:32,Queets River,10,53,062213QR10,16,QR10,47.55133,-124.6187,Regular,FALSE,No,0.8,No,1.569413957,
48,6/22/2013,6,22,2013,11:49,Queets River,14,77,062213QR14,17,QR14,47.553,-124.7008,Regular,FALSE,No,0.8,No,0.272655518,
48,6/22/2013,6,22,2013,14:06,Queets River,19,110,062213QR19,18,QR19,47.55133,-124.8117,Regular,FALSE,No,0.8,No,0,
48,6/22/2013,6,22,2013,16:25,Queets River,24,169,062213QR24,19,QR24,47.55233,-124.9407,Regular,FALSE,No,0.8,No,0,
48,6/22/2013,6,22,2013,19:07,Queets River,29,409,062213QR29,20,QR29,47.55283,-125.0563,Regular,FALSE,No,0.8,No,0,
48,6/23/2013,6,23,2013,7:05,Grays Harbor,3,20,062313GH03,21,GH03,46.988,-124.2482,Regular,FALSE,No,0.8,No,0,
48,6/23/2013,6,23,2013,9:20,Grays Harbor,6,36,062313GH06,22,GH06,46.983,-124.3133,Regular,FALSE,No,0.8,No,0,
48,6/23/2013,6,23,2013,11:26,Grays Harbor,10,54,062313GH10,23,GH10,46.98333,-124.4038,Regular,FALSE,No,0.8,No,0,
48,6/23/2013,6,23,2013,13:59,Grays Harbor,16,86,062313GH16,24,GH16,46.9795,-124.5552,Regular,FALSE,No,0.8,No,0.614321725,
48,6/23/2013,6,23,2013,16:34,Grays Harbor,21,110,062313GH21,25,GH21,47.01783,-124.6965,Regular,TRUE,No,0.8,No,0,1
48,6/23/2013,6,23,2013,17:06,Grays Harbor,21,110,062313GH21B,26,GH21,47.022,-124.6948,Regular,FALSE,No,0.8,No,0,
48,6/23/2013,6,23,2013,19:23,Grays Harbor,26,152,062313GH26,27,GH26,46.98367,-124.8065,Regular,FALSE,No,0.8,No,0.277689804,
48,6/23/2013,6,23,2013,20:43,Grays Harbor,31,177,062313GH31,28,GH31,47.01433,-124.9218,Regular,FALSE,No,0.8,No,0,
48,6/24/2013,6,24,2013,7:14,Willapa Bay,5,29,062413WB05,29,WB05,46.64117,-124.1842,Regular,FALSE,No,0.8,No,0,
48,6/24/2013,6,24,2013,9:31,Willapa Bay,9,58,062413WB09,30,WB09,46.64933,-124.2877,Regular,FALSE,No,0.8,No,0.507831867,
48,6/24/2013,6,24,2013,11:57,Willapa Bay,14,79,062413WB14,31,WB14,46.64117,-124.3788,Regular,FALSE,No,0.8,No,0,
48,6/24/2013,6,24,2013,14:37,Willapa Bay,19,116,062413WB19,32,WB19,46.64883,-124.5072,Regular,FALSE,No,0.8,No,0.849471664,
48,6/24/2013,6,24,2013,17:08,Willapa Bay,23,137,062413WB23,33,WB23,46.65166,-124.5972,Regular,FALSE,No,0.8,No,0,
48,6/24/2013,6,24,2013,19:57,Willapa Bay,30,285,062413WB30,34,WB30,46.65867,-124.7733,Regular,FALSE,No,0.8,No,0,
48,6/25/2013,6,25,2013,7:24,Columbia River,4,31,062513CR04,35,CR04,46.1385,-124.073,Regular,FALSE,No,0.8,No,0,
48,6/25/2013,6,25,2013,9:25,Columbia River,7,63,062513CR07,36,CR07,46.13733,-124.1583,Regular,FALSE,No,0.8,No,0,
48,6/25/2013,6,25,2013,11:30,Columbia River,10,80,062513CR10,37,CR10,46.14133,-124.216,Regular,FALSE,No,0.8,No,3.227592826,
48,6/25/2013,6,25,2013,14:01,Columbia River,15,113,062513CR15,38,CR15,46.1765,-124.3362,Regular,FALSE,No,0.8,No,0,
48,6/25/2013,6,25,2013,16:31,Columbia River,20,130,062513CR20,39,CR20,46.14883,-124.4553,Regular,FALSE,No,0.8,No,4.4797704,
48,6/25/2013,6,25,2013,19:18,Columbia River,25,149,062513CR25,40,CR25,46.16283,-124.5533,Regular,FALSE,No,0.8,No,0,
48,6/26/2013,6,26,2013,7:14,Cape Meares,1,40,062613CM01,41,CM01,45.465,-124.0148,Regular,FALSE,No,0.8,No,0,
48,6/26/2013,6,26,2013,9:31,Cape Meares,3,43,062613CM03,42,CM03,45.458,-124.0298,Regular,FALSE,No,0.8,No,0.464211798,
48,6/26/2013,6,26,2013,11:48,Cape Meares,5,84,062613CM05,43,CM05,45.4655,-124.0933,Regular,FALSE,No,0.8,No,0.490757715,
48,6/26/2013,6,26,2013,14:37,Cape Meares,10,133,062613CM10,44,CM10,45.4635,-124.2032,Regular,FALSE,No,0.8,No,0,
48,6/26/2013,6,26,2013,17:30,Cape Meares,15,174,062613CM15,45,CM15,45.49483,-124.324,Regular,FALSE,No,0.8,No,0,
48,6/27/2013,6,27,2013,7:16,Newport,3,44,062713NH03,46,NH03,44.65067,-124.1322,Regular,FALSE,No,0.8,No,0,
48,6/27/2013,6,27,2013,9:22,Newport,5,57,062713NH05,47,NH05,44.64933,-124.1747,Regular,FALSE,No,0.8,No,5.868313518,
48,6/27/2013,6,27,2013,11:54,Newport,10,79,062713NH10,48,NH10,44.68417,-124.2882,Regular,FALSE,No,0.8,No,0,
48,6/27/2013,6,27,2013,14:13,Newport,15,90,062713NH15,49,NH15,44.64933,-124.402,Regular,FALSE,No,0.8,No,0,
48,6/27/2013,6,27,2013,16:34,Newport,20,132,062713NH20,50,NH20,44.649,-124.5193,Regular,FALSE,No,0.8,No,0,
49,6/20/2014,6,20,2014,18:56,Father and Son,4,31,062014FS04,5,FS04,48.25533,-124.7885,Regular,FALSE,No,0.8,No,0,
49,6/20/2014,6,20,2014,16:42,Father and Son,7,55,062014FS07,4,FS07,48.2435,-124.8673,Regular,FALSE,No,0.8,No,0,
49,6/20/2014,6,20,2014,14:57,Father and Son,9,94,062014FS09,3,FS09,48.24317,-124.9105,Regular,FALSE,No,0.8,No,0,
49,6/20/2014,6,20,2014,13:01,Father and Son,12,260,062014FS12,2,FS12,48.21267,-124.9915,Regular,FALSE,No,0.8,No,0,
49,6/20/2014,6,20,2014,10:50,Father and Son,17,117,062014FS17,1,FS17,48.219,-125.1262,Regular,FALSE,No,0.8,No,0,
49,6/21/2014,6,21,2014,7:00,LaPush,4,33,062114LP04,6,LP04,47.93483,-124.75,Regular,FALSE,No,0.8,No,0,
49,6/21/2014,6,21,2014,8:40,LaPush,6,50,062114LP06,7,LP06,47.90117,-124.781,Regular,FALSE,No,0.8,No,0.283762346,
49,6/21/2014,6,21,2014,10:26,LaPush,9,80,062114LP09,8,LP09,47.9345,-124.8802,Regular,FALSE,No,0.8,No,0.514926792,
49,6/21/2014,6,21,2014,13:05,LaPush,12,106,062114LP12B,10,LP12,47.935,-124.9743,Regular,FALSE,No,0.8,No,0,
49,6/21/2014,6,21,2014,15:16,LaPush,17,137,062114LP17,11,LP17,47.89667,-125.0833,Regular,FALSE,No,0.8,No,0,
49,6/22/2014,6,22,2014,7:46,Queets River,6,28,062214QR06,12,QR06,47.51317,-124.5042,Regular,FALSE,Yes; Up,0.8,No,4.103378697,
49,6/22/2014,6,22,2014,9:53,Queets River,10,54,062214QR10,13,QR10,47.548,-124.6183,Regular,FALSE,Yes; Up,0.8,No,0.264341504,
49,6/22/2014,6,22,2014,11:51,Queets River,14,79,062214QR14,14,QR14,47.54667,-124.7093,Regular,FALSE,Yes; Up,0.8,No,0,
49,6/22/2014,6,22,2014,12:51,Queets River,14,78,062214QR14B,15,QR14,47.50917,-124.6903,Regular,TRUE,Yes; Up,0.8,No,0,1
49,6/22/2014,6,22,2014,14:56,Queets River,19,111,062214QR19,16,QR19,47.54917,-124.8153,Regular,FALSE,Yes; Up,0.8,No,0,
49,6/22/2014,6,22,2014,17:25,Queets River,24,170,062214QR24,17,QR24,47.5485,-124.9402,Regular,FALSE,Yes; Up,0.8,No,0,
49,6/23/2014,6,23,2014,6:59,Grays Harbor,3,23,062314GH03,18,GH03,47.01817,-124.2527,Regular,FALSE,Yes; Up,0.8,No,1.408611548,
49,6/23/2014,6,23,2014,8:42,Grays Harbor,6,36,062314GH06,19,GH06,46.983,-124.314,Regular,FALSE,Yes; Up,0.8,No,3.967649473,
49,6/23/2014,6,23,2014,10:32,Grays Harbor,10,55,062314GH10,20,GH10,47.01783,-124.4233,Regular,FALSE,Yes; Up,0.8,No,2.230835621,
49,6/23/2014,6,23,2014,12:36,Grays Harbor,16,78,062314GH16,21,GH16,47.01883,-124.5623,Regular,FALSE,Yes; Up,0.8,No,0.294816857,
49,6/23/2014,6,23,2014,14:47,Grays Harbor,21,109,062314GH21,22,GH21,47.01683,-124.6983,Regular,FALSE,Yes; Up,0.8,No,2.803747176,
49,6/23/2014,6,23,2014,16:57,Grays Harbor,26,149,062314GH26,23,GH26,47.01733,-124.8245,Regular,FALSE,Yes; Up,0.8,No,0.279315775,
49,6/23/2014,6,23,2014,19:05,Grays Harbor,31,150,062314GH31,24,GH31,47.00834,-124.9377,Regular,FALSE,Yes; Up,0.8,No,0,
49,6/24/2014,6,24,2014,7:06,Willapa Bay,5,30,062414WB05,25,WB05,46.64034,-124.1848,Regular,FALSE,Yes; Up,0.8,No,0.598843448,
49,6/24/2014,6,24,2014,9:14,Willapa Bay,9,58,062414WB09,26,WB09,46.68217,-124.2942,Regular,FALSE,Yes; Up,0.8,No,0.569153171,
49,6/24/2014,6,24,2014,11:15,Willapa Bay,14,81,062414WB14,27,WB14,46.67733,-124.4048,Regular,FALSE,Yes; Up,0.8,No,3.30981062,
49,6/24/2014,6,24,2014,13:30,Willapa Bay,19,111,062414WB19,28,WB19,46.68333,-124.5125,Regular,FALSE,Yes; Up,0.8,No,17.7405036,
49,6/24/2014,6,24,2014,15:45,Willapa Bay,23,121,062414WB23,29,WB23,46.6745,-124.6128,Regular,FALSE,Yes; Up,0.8,No,2.235722947,
49,6/24/2014,6,24,2014,18:12,Willapa Bay,30,302,062414WB30,30,WB30,46.67417,-124.792,Regular,FALSE,Yes; Up,0.8,No,0,
49,6/25/2014,6,25,2014,7:06,Columbia River,4,30,062514CR04,31,CR04,46.13717,-124.0712,Regular,FALSE,Yes; Up,0.8,No,202.6937878,
49,6/25/2014,6,25,2014,8:53,Columbia River,7,49,062514CR07,32,CR07,46.17717,-124.1602,Regular,FALSE,Yes; Up,0.8,No,143.0837371,
49,6/25/2014,6,25,2014,10:43,Columbia River,10,81,062514CR10,33,CR10,46.14233,-124.2147,Regular,FALSE,Yes; Up,0.8,No,25.62269998,
49,6/25/2014,6,25,2014,12:47,Columbia River,15,112,062514CR15,34,CR15,46.183,-124.3405,Regular,FALSE,Yes; Up,0.8,No,92.04532798,
49,6/25/2014,6,25,2014,15:11,Columbia River,20,132,062514CR20,35,CR20,46.184,-124.4532,Regular,FALSE,Yes; Up,0.8,No,0,
49,6/25/2014,6,25,2014,17:09,Columbia River,25,152,062514CR25,36,CR25,46.18133,-124.5625,Regular,FALSE,Yes; Up,0.8,No,6.538488684,
49,6/25/2014,6,25,2014,19:16,Columbia River,30,519,062514CR30,37,CR30,46.17383,-124.6725,Regular,FALSE,Yes; Up,0.8,No,16.54808524,
49,6/26/2014,6,26,2014,7:06,Cape Meares,1,30,062614CM01,38,CM01,45.50433,-124.007,Regular,FALSE,Yes; Up,0.8,No,0.27054135,
49,6/26/2014,6,26,2014,8:40,Cape Meares,3,54,062614CM03,39,CM03,45.5005,-124.042,Regular,FALSE,Yes; Up,0.8,No,0.486080662,
49,6/26/2014,6,26,2014,10:41,Cape Meares,5,84,062614CM05,40,CM05,45.50183,-124.097,Regular,FALSE,Yes; Up,0.8,No,0,
49,6/26/2014,6,26,2014,12:47,Cape Meares,10,132,062614CM10,41,CM10,45.50167,-124.2092,Regular,FALSE,Yes; Up,0.8,No,4.613184483,
49,6/26/2014,6,26,2014,15:04,Cape Meares,15,122,062614CM15,42,CM15,45.50167,-124.3247,Regular,FALSE,Yes; Up,0.8,No,0.272844643,
49,6/26/2014,6,26,2014,17:36,Cape Meares,20,237,062614CM20,43,CM20,45.5025,-124.4493,Regular,FALSE,Yes; Up,0.8,No,0,
49,6/26/2014,6,26,2014,19:07,Cape Meares,25,475,062614CM25,44,CM25,45.46617,-124.5625,Regular,FALSE,Yes; Up,0.8,No,0,
49,6/27/2014,6,27,2014,7:45,Newport,3,45,062714NH03,45,NH03,44.65117,-124.1388,Regular,FALSE,Yes; Up,0.8,No,823.2790634,
49,6/27/2014,6,27,2014,9:46,Newport,5,58,062714NH05,46,NH05,44.64734,-124.1875,Regular,FALSE,Yes; Up,0.8,No,40.97959337,
49,6/27/2014,6,27,2014,11:50,Newport,10,79,062714NH10,47,NH10,44.682,-124.289,Regular,FALSE,Yes; Up,0.8,No,497.9049869,
49,6/27/2014,6,27,2014,14:05,Newport,15,91,062714NH15,48,NH15,44.68383,-124.4075,Regular,FALSE,Yes; Up,0.8,No,423.705013,
49,6/27/2014,6,27,2014,16:17,Newport,20,140,062714NH20,49,NH20,44.6475,-124.5282,Regular,FALSE,Yes; Up,0.8,No,0.307362994,
50,6/29/2014,6,29,2014,9:51,Willapa Bay,,56.6928,062914WBAMESS20N,MESS39,WBAM,46.685,-124.275,Mammal Excluder Special Study,FALSE,Yes; Up,0.8,No,1.15509639,
50,6/29/2014,6,29,2014,15:03,Willapa Bay,,64.73952,062914WBAMESS20Y,MESS41,WBAM,46.67833,-124.3117,Mammal Excluder Special Study,FALSE,Yes; Up,0.8,No,0,
50,6/29/2014,6,29,2014,11:50,Willapa Bay,,61.2648,062914WBAMESS21N,MESS40,WBAM,46.68,-124.3033,Mammal Excluder Special Study,FALSE,No,0.8,No,0,
50,6/29/2014,6,29,2014,18:01,Willapa Bay,,70.59167,062914WBAMESS21X,MESS43,WBAM,46.685,-124.3383,Mammal Excluder Special Study,FALSE,"Yes; Up, Experimental",0.8,No,0,
50,6/29/2014,6,29,2014,16:29,Willapa Bay,,68.03136,062914WBAMESS21Y,MESS42,WBAM,46.67833,-124.3283,Mammal Excluder Special Study,FALSE,Yes; Up,0.8,No,0,
50,6/30/2014,6,30,2014,6:41,Grays Harbor,,51.2064,063014GHAMESS22N,MESS44,GHAM,47,-124.4133,Mammal Excluder Special Study,FALSE,No,0.8,No,0,
50,6/30/2014,6,30,2014,10:11,Grays Harbor,,46.26864,063014GHAMESS22Y,MESS46,GHAM,47.02,-124.375,Mammal Excluder Special Study,FALSE,Yes; Up,0.8,No,0,
50,6/30/2014,6,30,2014,8:29,Grays Harbor,,48.4632,063014GHAMESS23N,MESS45,GHAM,47.01833,-124.3983,Mammal Excluder Special Study,FALSE,No,0.8,No,0,
50,6/30/2014,6,30,2014,11:52,Grays Harbor,,43.34256,063014GHAMESS23Y,MESS47,GHAM,47.01833,-124.355,Mammal Excluder Special Study,FALSE,Yes; Up,0.8,No,1.167995836,
50,6/30/2014,6,30,2014,13:40,Grays Harbor,,39.50208,063014GHBMESS24X,MESS48,GHBM,46.99166,-124.33,Mammal Excluder Special Study,FALSE,"Yes; Up, Experimental",0.8,No,1.146272207,
50,6/30/2014,6,30,2014,15:17,Grays Harbor,,38.77056,063014GHBMESS25X,MESS49,GHBM,46.985,-124.3117,Mammal Excluder Special Study,FALSE,"Yes; Up, Experimental",0.8,No,0,
50,7/1/2014,7,1,2014,13:41,Grays Harbor,,40.41648,070114GHBMESS28N,MESS54,GHBM,46.995,-124.335,Mammal Excluder Special Study,FALSE,No,0.8,No,1.926961773,
50,7/1/2014,7,1,2014,16:33,Grays Harbor,,47.5488,070114GHBMESS28Y,MESS56,GHBM,46.99,-124.3667,Mammal Excluder Special Study,FALSE,Yes; Up,0.8,No,2.627819579,
50,7/1/2014,7,1,2014,15:06,Grays Harbor,,43.8912,070114GHBMESS29N,MESS55,GHBM,46.995,-124.35,Mammal Excluder Special Study,FALSE,No,0.8,No,4.409981495,
50,7/1/2014,7,1,2014,17:52,Grays Harbor,,43.8912,070114GHBMESS29Y,MESS57,GHBM,46.98833,-124.3517,Mammal Excluder Special Study,FALSE,Yes; Up,0.8,No,4.932793924,
